function,inv_max_fpr,projected_eles,num_gen_eles,len_gen_eles,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,actual_fpr,num_hashes,table_size
TestBloomFilterStringQuery,512,1000000,64,64,134971,5171.48,5131.38,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,64,64,135300,5247.21,5199.89,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,512,64,33020,21195.4,21157.2,ns,,,,,,97.8516,1,1448
TestBloomFilterStringQuery,8,1000,512,64,15378,45239.3,45195,ns,,,,,,85.7422,3,4328
TestBloomFilterStringQuery,64,1000,512,64,17261,40522.4,40464.8,ns,,,,,,2.73438,6,8656
TestBloomFilterStringQuery,512,1000,512,64,20977,33360.8,33289.8,ns,,,,,,0.195312,9,12984
TestBloomFilterStringQuery,2048,1000,512,64,19160,36445.4,36384.2,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,512,64,28693,24100.8,24071.8,ns,,,,,,52.1484,1,5912
TestBloomFilterStringQuery,8,4096,512,64,20847,33646.5,33610.4,ns,,,,,,27.1484,3,17728
TestBloomFilterStringQuery,64,4096,512,64,28856,24295.5,24244.4,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,512,64,30816,22703,22637,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,512,64,28878,24318.8,24266.9,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,512,64,34068,20331.4,20302.7,ns,,,,,,6.44531,1,47280
TestBloomFilterStringQuery,8,32768,512,64,32730,21493.4,21453.2,ns,,,,,,0.585938,3,141824
TestBloomFilterStringQuery,64,32768,512,64,34343,20462.1,20410.7,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,512,64,33931,20737.8,20686.6,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,512,64,32963,21221.2,21156.2,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,512,64,33977,20194.2,20153.5,ns,,,,,,0.78125,1,378200
TestBloomFilterStringQuery,8,262144,512,64,33915,20606.4,20537.4,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,512,64,33521,21034.8,20951.3,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,512,64,31880,22122.2,22008,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,512,64,30931,22290.4,22165.1,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,512,64,33876,20573.5,20505,ns,,,,,,1.17188,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,512,64,33259,21170.2,21106.8,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,512,64,31780,22199.2,22111,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,512,64,30646,23053.8,22911.9,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,512,64,29847,23673.4,23497,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,4096,64,4740,146771,146649,ns,,,,,,100,1,1448
TestBloomFilterStringQuery,8,1000,4096,64,2016,347924,347673,ns,,,,,,100,3,4328
TestBloomFilterStringQuery,64,1000,4096,64,1080,651461,650930,ns,,,,,,97.2168,6,8656
TestBloomFilterStringQuery,512,1000,4096,64,806,875470,874238,ns,,,,,,72.6074,9,12984
TestBloomFilterStringQuery,2048,1000,4096,64,736,943764,941894,ns,,,,,,59.1309,11,15872
TestBloomFilterStringQuery,2,4096,4096,64,4716,147720,147572,ns,,,,,,98.9502,1,5912
TestBloomFilterStringQuery,8,4096,4096,64,2071,337191,336956,ns,,,,,,93.2373,3,17728
TestBloomFilterStringQuery,64,4096,4096,64,1562,448487,448151,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,4096,64,2032,345401,345033,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,4096,64,1850,380258,379915,ns,,,,,,2.12402,11,65008
TestBloomFilterStringQuery,2,32768,4096,64,3938,175817,175659,ns,,,,,,51.123,1,47280
TestBloomFilterStringQuery,8,32768,4096,64,2883,241815,241227,ns,,,,,,9.81445,3,141824
TestBloomFilterStringQuery,64,32768,4096,64,3903,179794,179571,ns,,,,,,0,6,283648
