function,inv_max_fpr,projected_eles,num_gen_eles,len_gen_eles,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,actual_fpr,num_hashes,table_size
TestBloomFilterIntQuery,64,1000000,8,64,548492,1275.9,1275.92,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,8,64,548663,1275.94,1275.95,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,8,64,548548,1275.95,1275.95,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,64,64,225233,3108.31,3108.32,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,64,64,125720,5559.06,5559.11,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,64,64,75337,9293.08,9293.17,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,64,64,52822,13231.8,13231.8,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,64,64,44617,15696.1,15696.3,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,64,64,225434,3103.39,3103.39,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,64,64,124911,5591.66,5591.72,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,64,64,240991,2904.31,2904.33,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,64,64,52886,13236,13236.2,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,64,64,89384,7798.93,7799.04,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,64,64,240979,2904.38,2904.4,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,64,64,241022,2904.29,2904.31,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,64,64,241015,2904.25,2904.27,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,64,64,241050,2903.71,2903.73,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,64,64,241042,2904,2904.02,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,64,64,241062,2903.69,2903.7,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,64,64,241017,2904.17,2904.19,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,64,64,241004,2904.15,2904.17,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,64,64,241017,2906.7,2906.73,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,64,64,240835,2907.17,2907.19,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,64,64,240808,2907.05,2907.06,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,64,64,240856,2906.31,2906.33,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,64,64,240862,2905.57,2905.6,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,64,64,240839,2906.43,2906.45,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,64,64,240861,2905.6,2905.63,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,512,64,39684,17646,17646,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,512,64,18921,37012.3,37012.4,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,512,64,10376,67631,67631.5,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,512,64,7039,99428.2,99428.8,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,512,64,5857,119506,119508,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,512,64,39477,17697.9,17698,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,512,64,18319,38307,38307,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,512,64,44114,15863,15863.1,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,512,64,7039,99432.6,99434,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,512,64,12599,55556.4,55557,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,512,64,44113,15863.3,15863.5,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,512,64,44096,15868.9,15869,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,512,64,44119,15870.6,15870.6,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,512,64,44103,15861,15861.2,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,512,64,44100,15857,15857,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,512,64,44145,15851.5,15851.7,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,512,64,44167,15848.8,15848.7,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,512,64,44154,15849,15849.1,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,512,64,44173,15847.1,15847.2,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,512,64,44161,15847.5,15847.6,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,512,64,44165,15846.6,15846.8,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,512,64,44167,15862.4,15862.4,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,512,64,44137,15859.1,15859.3,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,512,64,44139,15858.3,15858.2,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,512,64,44115,15857.4,15857.6,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,4096,64,5521,129828,129829,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,4096,64,2441,286607,286609,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,4096,64,1334,527193,527200,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,4096,64,887,789438,789442,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,4096,64,737,949601,949602,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,4096,64,5545,126366,126367,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,4096,64,2438,286265,286268,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,4096,64,1974,354576,354577,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,4096,64,1521,460309,460311,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,4096,64,1506,464863,464866,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,4096,64,5876,119068,119070,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,4096,64,5875,119180,119181,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,4096,64,5871,119183,119185,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,4096,64,5875,119195,119195,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,4096,64,5875,119173,119173,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,4096,64,5875,119178,119179,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,4096,64,5874,119134,119136,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,4096,64,5856,119530,119532,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,4096,64,5869,119283,119283,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,4096,64,5874,119177,119178,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,4096,64,5876,119189,119189,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,4096,64,5873,119118,119120,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,4096,64,5874,119129,119130,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,4096,64,5873,119182,119182,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,4096,64,5875,119183,119184,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,8192,64,2772,252502,252501,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,8192,64,1226,571630,571632,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,8192,64,668,1.0579e+06,1.0579e+06,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,8192,64,444,1.57786e+06,1.57788e+06,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,8192,64,368,1.89834e+06,1.89837e+06,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,8192,64,2804,249549,249550,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,8192,64,1228,570184,570189,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,8192,64,995,703895,703896,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,8192,64,786,890626,890635,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,8192,64,644,1.08684e+06,1.08685e+06,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,8192,64,2949,237462,237465,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,8192,64,2724,256983,256986,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,8192,64,2528,277076,277078,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,8192,64,2949,237350,237352,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,8192,64,2949,237350,237353,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,8192,64,2949,237329,237332,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,8192,64,2949,237446,237449,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,8192,64,2949,237281,237284,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,8192,64,2949,237303,237304,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,8192,64,2948,237359,237362,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,8192,64,2949,237022,237023,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,8192,64,2952,237033,237036,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,8192,64,2941,237995,237996,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,8192,64,2948,237405,237406,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,8192,64,2948,237389,237390,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,8,100,538932,1299.2,1299.21,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,8,100,446353,1568.74,1568.74,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,8,100,354150,1976.83,1976.85,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,8,100,288297,2428.3,2428.3,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,8,100,259674,2695.88,2695.9,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,8,100,538756,1299.32,1299.33,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,8,100,445689,1570.76,1570.78,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,8,100,548557,1276.08,1276.09,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,8,100,288659,2425.06,2425.07,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,8,100,385158,1817.09,1817.1,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,8,100,548601,1276.06,1276.07,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,8,100,548665,1276.16,1276.16,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,8,100,548390,1276.12,1276.12,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,8,100,548371,1275.97,1275.98,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,8,100,548618,1275.84,1275.84,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,8,100,548560,1275.94,1275.95,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,8,100,548587,1275.97,1275.98,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,8,100,548662,1276.06,1276.06,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,8,100,548499,1276.05,1276.06,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,8,100,548568,1275.9,1275.91,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,8,100,548681,1275.89,1275.9,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,8,100,548601,1275.98,1275.98,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,8,100,548462,1275.76,1275.77,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,8,100,548675,1276.05,1276.06,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,8,100,548581,1275.98,1275.99,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,64,100,225365,3107.83,3107.84,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,64,100,125923,5552.97,5552.99,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,64,100,75478,9273.86,9273.96,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,64,100,52708,13275.8,13275.9,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,64,100,44598,15691.6,15691.8,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,64,100,225387,3102.93,3102.97,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,64,100,125322,5611.14,5611.1,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,64,100,240284,2944.5,2944.5,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,64,100,52856,13233.8,13233.8,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,64,100,89666,7803.63,7803.65,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,64,100,240963,2905.57,2905.58,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,64,100,240855,2905.93,2905.94,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,64,100,240858,2905.27,2905.28,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,64,100,240860,2904.65,2904.67,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,64,100,240853,2907.5,2907.51,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,64,100,240636,2907,2907.01,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,64,100,240283,2908.51,2908.52,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,64,100,240565,2906.16,2906.16,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,64,100,240909,2906.76,2906.77,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,64,100,240766,2905.84,2905.87,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,64,100,240813,2906.07,2906.1,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,64,100,240967,2904.24,2904.23,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,64,100,240616,2909.55,2909.58,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,64,100,240822,2906.9,2906.92,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,64,100,240376,2911.83,2911.85,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,512,100,39735,17690.9,17691.1,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,512,100,18894,37063.3,37063.5,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,512,100,10447,67359.1,67359.7,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,512,100,7019,99596,99596.4,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,512,100,5857,119498,119500,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,512,100,39681,17708.8,17708.8,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,512,100,18363,38188.9,38189.3,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,512,100,44082,15868,15868,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,512,100,7034,99475.6,99475.5,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,512,100,12582,55611.7,55612.3,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,512,100,44129,15858.9,15859,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,512,100,44121,15862.9,15862.9,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,512,100,44119,15858.7,15858.8,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,512,100,44165,15845.6,15845.6,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,512,100,44164,15846.7,15846.8,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,512,100,44099,15861.7,15861.8,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,512,100,44124,15865.2,15865.3,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,512,100,44096,15867.6,15867.7,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,512,100,44084,15868.6,15868.6,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,512,100,44103,15872.6,15872.6,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,512,100,44095,15866.8,15867,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,512,100,44081,15869,15869,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,512,100,43845,15963,15963.1,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,512,100,44089,15870.5,15870.3,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,512,100,44094,15869.6,15869.5,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,4096,100,5518,128089,128089,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,4096,100,2442,287279,287278,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,4096,100,1333,524922,524927,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,4096,100,886,789794,789795,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,4096,100,736,949864,949864,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,4096,100,5541,126422,126422,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,4096,100,2430,287608,287609,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,4096,100,1982,353200,353201,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,4096,100,1520,460557,460560,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,4096,100,1505,465082,465086,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,4096,100,5863,119307,119308,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,4096,100,5853,119594,119595,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,4096,100,5873,119205,119206,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,4096,100,5870,119246,119247,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,4096,100,5859,119496,119497,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,4096,100,5864,119310,119310,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,4096,100,5870,119241,119241,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,4096,100,5858,119501,119501,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,4096,100,5869,119248,119249,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,4096,100,5866,119326,119326,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,4096,100,5858,119498,119499,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,4096,100,5874,119124,119125,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,4096,100,5870,119241,119240,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,4096,100,5858,119467,119468,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,4096,100,5868,119244,119244,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,8192,100,2772,252655,252655,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,8192,100,1224,572490,572491,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,8192,100,667,1.05047e+06,1.05046e+06,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,8192,100,443,1.57879e+06,1.5788e+06,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,8192,100,369,1.89902e+06,1.89904e+06,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,8192,100,2803,249708,249711,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,8192,100,1227,570484,570488,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,8192,100,993,704267,704268,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,8192,100,786,891107,891107,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,8192,100,644,1.0873e+06,1.08731e+06,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,8192,100,2948,237412,237415,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,8192,100,2719,257402,257404,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,8192,100,2525,277177,277179,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,8192,100,2949,237730,237730,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,8192,100,2947,237473,237475,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,8192,100,2946,237458,237461,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,8192,100,2948,237615,237618,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,8192,100,2948,237434,237436,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,8192,100,2947,237448,237448,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,8192,100,2947,237469,237471,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,8192,100,2948,237445,237448,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,8192,100,2948,237411,237412,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,8192,100,2946,237481,237482,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,8192,100,2947,237407,237407,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,8192,100,2948,237421,237421,ns,,,,,,0,11,1.58696e+07
