function,inv_max_fpr,projected_eles,num_gen_eles,len_gen_eles,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,actual_fpr,num_hashes,table_size
TestBloomFilterStringQuery,2,1000000,512,64,9963,71370.6,71210.3,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,512,64,9838,71793.1,71557.1,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,512,64,9598,73104.4,72797,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,512,64,9375,74457,74093.9,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,512,64,9321,75836.4,75434.8,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,4096,64,1325,509684,509428,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,4096,64,1367,506798,506576,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,4096,64,1381,508032,507726,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,4096,64,838,836367,835947,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,4096,64,846,830715,830034,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,4096,64,1391,506956,506812,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,4096,64,1384,506470,506225,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,4096,64,1377,504816,504542,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,4096,64,957,741928,741662,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,4096,64,986,712082,711776,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,4096,64,1395,507124,507014,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,4096,64,1392,504498,504349,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,4096,64,1374,505195,504926,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,4096,64,1263,554711,554287,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,4096,64,1277,540908,540586,ns,,,,,,0,11,520016
