2020-04-17 11:04:25
Running ./bin/learned_b
Run on (8 X 2500 MHz CPU s)
CPU Caches:
  L1 Data 32K (x4)
  L1 Instruction 32K (x4)
  L2 Unified 262K (x4)
  L3 Unified 6291K (x1)
Load Average: 1.54, 2.02, 2.53
***WARNING*** Library was built as DEBUG. Timings may be affected.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"fpr","lbf_size","num_hashes","table_size","target_fpr","tau"
"MyFixtureLearned/TestBloomFilterStringQuery/17/5",1,1.22105e+10,1.18646e+10,ns,,,,,,7.95538,88628,6,87632,0.0207483,0.375
"MyFixtureLearned/TestBloomFilterStringQuery/17/6",1,1.19524e+10,1.1543e+10,ns,,,,,,7.61431,88628,6,87632,0.0207483,0.4
"MyFixtureLearned/TestBloomFilterStringQuery/17/7",1,1.07116e+10,1.02853e+10,ns,,,,,,7.25479,88628,6,87632,0.0207483,0.425
"MyFixtureLearned/TestBloomFilterStringQuery/17/8",1,1.11303e+10,1.0426e+10,ns,,,,,,6.87684,88628,6,87632,0.0207483,0.45
"MyFixtureLearned/TestBloomFilterStringQuery/17/9",1,7.94482e+09,7.87713e+09,ns,,,,,,6.52655,88628,6,87632,0.0207483,0.475
"MyFixtureLearned/TestBloomFilterStringQuery/17/10",1,1.12369e+10,1.08992e+10,ns,,,,,,6.17625,88628,6,87632,0.0207483,0.5
"MyFixtureLearned/TestBloomFilterStringQuery/17/11",1,1.1706e+10,1.12495e+10,ns,,,,,,5.93658,88628,6,87632,0.0207483,0.525
"MyFixtureLearned/TestBloomFilterStringQuery/17/12",1,1.77218e+10,1.67599e+10,ns,,,,,,5.63237,88628,6,87632,0.0207483,0.55
"MyFixtureLearned/TestBloomFilterStringQuery/17/13",1,1.0748e+10,1.05741e+10,ns,,,,,,5.34661,88628,6,87632,0.0207483,0.575
"MyFixtureLearned/TestBloomFilterStringQuery/17/14",1,9.93499e+09,9.79124e+09,ns,,,,,,5.02397,88628,6,87632,0.0207483,0.6
"MyFixtureLearned/TestBloomFilterStringQuery/17/15",1,9.4389e+09,9.3182e+09,ns,,,,,,4.82117,88628,6,87632,0.0207483,0.625
"MyFixtureLearned/TestBloomFilterStringQuery/17/16",1,1.16593e+10,1.10928e+10,ns,,,,,,4.50774,88628,6,87632,0.0207483,0.65
"MyFixtureLearned/TestBloomFilterStringQuery/17/17",1,1.10223e+10,1.0671e+10,ns,,,,,,4.41556,88628,6,87632,0.0207483,0.675
"MyFixtureLearned/TestBloomFilterStringQuery/17/18",1,9.97601e+09,9.74595e+09,ns,,,,,,4.02839,88628,6,87632,0.0207483,0.7
"MyFixtureLearned/TestBloomFilterStringQuery/17/19",1,1.20106e+10,1.15974e+10,ns,,,,,,3.70575,88628,6,87632,0.0207483,0.725
"MyFixtureLearned/TestBloomFilterStringQuery/17/20",1,1.23592e+10,1.19657e+10,ns,,,,,,3.59513,88628,6,87632,0.0207483,0.75
"MyFixtureLearned/TestBloomFilterStringQuery/17/21",1,1.21609e+10,1.15207e+10,ns,,,,,,3.3278,88628,6,87632,0.0207483,0.775
"MyFixtureLearned/TestBloomFilterStringQuery/17/22",1,1.1243e+10,1.10052e+10,ns,,,,,,3.17109,88628,6,87632,0.0207483,0.8
"MyFixtureLearned/TestBloomFilterStringQuery/17/23",1,1.14583e+10,1.11551e+10,ns,,,,,,3.03282,88628,6,87632,0.0207483,0.825
"MyFixtureLearned/TestBloomFilterStringQuery/17/24",1,1.31568e+10,1.26307e+10,ns,,,,,,2.76549,88628,6,87632,0.0207483,0.85
"MyFixtureLearned/TestBloomFilterStringQuery/17/25",1,1.0264e+10,1.00748e+10,ns,,,,,,2.44285,88628,6,87632,0.0207483,0.875
"MyFixtureLearned/TestBloomFilterStringQuery/17/26",1,1.23033e+10,1.17965e+10,ns,,,,,,2.11099,88628,6,87632,0.0207483,0.9
"MyFixtureLearned/TestBloomFilterStringQuery/17/27",1,1.23821e+10,1.18811e+10,ns,,,,,,1.95428,88628,6,87632,0.0207483,0.925
"MyFixtureLearned/TestBloomFilterStringQuery/17/28",1,1.30905e+10,1.24598e+10,ns,,,,,,1.64086,88628,6,87632,0.0207483,0.95
"MyFixtureLearned/TestBloomFilterStringQuery/17/29",2,3.59179e+08,3.50587e+08,ns,,,,,,13.6984,88628,6,87632,0.0207483,1
"MyFixtureLearned/TestBloomFilterStringQuery/18/0",1,1.15278e+10,1.12374e+10,ns,,,,,,10.6195,88628,6,89520,0.0190276,0.25
"MyFixtureLearned/TestBloomFilterStringQuery/18/1",1,1.14654e+10,1.10907e+10,ns,,,,,,10.2415,88628,6,89520,0.0190276,0.275
"MyFixtureLearned/TestBloomFilterStringQuery/18/2",1,1.03496e+10,1.01378e+10,ns,,,,,,9.24594,88628,6,89520,0.0190276,0.3
"MyFixtureLearned/TestBloomFilterStringQuery/18/3",1,1.04003e+10,1.01681e+10,ns,,,,,,8.84956,88628,6,89520,0.0190276,0.325
"MyFixtureLearned/TestBloomFilterStringQuery/18/4",1,1.01696e+10,9.9683e+09,ns,,,,,,8.2135,88628,6,89520,0.0190276,0.35
"MyFixtureLearned/TestBloomFilterStringQuery/18/5",1,1.01877e+10,1.00092e+10,ns,,,,,,8.04757,88628,6,89520,0.0190276,0.375
"MyFixtureLearned/TestBloomFilterStringQuery/18/6",1,1.0199e+10,1.00341e+10,ns,,,,,,7.54056,88628,6,89520,0.0190276,0.4
"MyFixtureLearned/TestBloomFilterStringQuery/18/7",1,1.03784e+10,1.01673e+10,ns,,,,,,7.22714,88628,6,89520,0.0190276,0.425
"MyFixtureLearned/TestBloomFilterStringQuery/18/8",1,1.22476e+10,1.16456e+10,ns,,,,,,6.96903,88628,6,89520,0.0190276,0.45
"MyFixtureLearned/TestBloomFilterStringQuery/18/9",1,1.14779e+10,1.08076e+10,ns,,,,,,6.59108,88628,6,89520,0.0190276,0.475
"MyFixtureLearned/TestBloomFilterStringQuery/18/10",1,1.28432e+10,1.06382e+10,ns,,,,,,6.01954,88628,6,89520,0.0190276,0.5
"MyFixtureLearned/TestBloomFilterStringQuery/18/11",1,1.10886e+10,1.06818e+10,ns,,,,,,5.89049,88628,6,89520,0.0190276,0.525
"MyFixtureLearned/TestBloomFilterStringQuery/18/12",1,1.09285e+10,1.04414e+10,ns,,,,,,5.43879,88628,6,89520,0.0190276,0.55
"MyFixtureLearned/TestBloomFilterStringQuery/18/13",1,1.34237e+10,1.26841e+10,ns,,,,,,5.51254,88628,6,89520,0.0190276,0.575
"MyFixtureLearned/TestBloomFilterStringQuery/18/14",1,1.34549e+10,1.29282e+10,ns,,,,,,4.98709,88628,6,89520,0.0190276,0.6
"MyFixtureLearned/TestBloomFilterStringQuery/18/15",1,1.10505e+10,1.08312e+10,ns,,,,,,4.6368,88628,6,89520,0.0190276,0.625
"MyFixtureLearned/TestBloomFilterStringQuery/18/16",1,1.11126e+10,1.0821e+10,ns,,,,,,4.39712,88628,6,89520,0.0190276,0.65
"MyFixtureLearned/TestBloomFilterStringQuery/18/17",1,1.10291e+10,1.07556e+10,ns,,,,,,4.26807,88628,6,89520,0.0190276,0.675
"MyFixtureLearned/TestBloomFilterStringQuery/18/18",1,1.08582e+10,1.05603e+10,ns,,,,,,3.79794,88628,6,89520,0.0190276,0.7
"MyFixtureLearned/TestBloomFilterStringQuery/18/19",1,1.13887e+10,1.10308e+10,ns,,,,,,3.7795,88628,6,89520,0.0190276,0.725
"MyFixtureLearned/TestBloomFilterStringQuery/18/20",1,1.08772e+10,1.05376e+10,ns,,,,,,3.18953,88628,6,89520,0.0190276,0.75
"MyFixtureLearned/TestBloomFilterStringQuery/18/21",1,1.15751e+10,1.12633e+10,ns,,,,,,3.30937,88628,6,89520,0.0190276,0.775
"MyFixtureLearned/TestBloomFilterStringQuery/18/22",1,1.2579e+10,1.17435e+10,ns,,,,,,3.21718,88628,6,89520,0.0190276,0.8
"MyFixtureLearned/TestBloomFilterStringQuery/18/23",1,1.00049e+10,9.87182e+09,ns,,,,,,2.80236,88628,6,89520,0.0190276,0.825
"MyFixtureLearned/TestBloomFilterStringQuery/18/24",1,1.82584e+10,1.48719e+10,ns,,,,,,2.65487,88628,6,89520,0.0190276,0.85
"MyFixtureLearned/TestBloomFilterStringQuery/18/25",1,1.5885e+10,1.41067e+10,ns,,,,,,2.45206,88628,6,89520,0.0190276,0.875
"MyFixtureLearned/TestBloomFilterStringQuery/18/26",1,1.62904e+10,1.45448e+10,ns,,,,,,2.11099,88628,6,89520,0.0190276,0.9
"MyFixtureLearned/TestBloomFilterStringQuery/18/27",1,1.60594e+10,1.42598e+10,ns,,,,,,2.02802,88628,6,89520,0.0190276,0.925
"MyFixtureLearned/TestBloomFilterStringQuery/18/28",1,1.57527e+10,1.427e+10,ns,,,,,,1.7146,88628,6,89520,0.0190276,0.95
"MyFixtureLearned/TestBloomFilterStringQuery/18/29",2,3.69196e+08,3.61752e+08,ns,,,,,,12.3249,88628,6,89520,0.0190276,1
"MyFixtureLearned/TestBloomFilterStringQuery/19/0",1,1.20005e+10,1.14972e+10,ns,,,,,,10.2323,88628,6,91616,0.0173069,0.25
"MyFixtureLearned/TestBloomFilterStringQuery/19/1",1,1.23255e+10,1.18119e+10,ns,,,,,,9.72529,88628,6,91616,0.0173069,0.275
"MyFixtureLearned/TestBloomFilterStringQuery/19/2",1,1.26629e+10,1.21375e+10,ns,,,,,,9.19063,88628,6,91616,0.0173069,0.3
"MyFixtureLearned/TestBloomFilterStringQuery/19/3",1,1.32314e+10,1.25612e+10,ns,,,,,,8.53614,88628,6,91616,0.0173069,0.325
"MyFixtureLearned/TestBloomFilterStringQuery/19/4",1,1.2604e+10,1.20101e+10,ns,,,,,,8.46239,88628,6,91616,0.0173069,0.35
"MyFixtureLearned/TestBloomFilterStringQuery/19/5",1,1.3031e+10,1.23651e+10,ns,,,,,,8.33333,88628,6,91616,0.0173069,0.375
"MyFixtureLearned/TestBloomFilterStringQuery/19/6",1,1.22133e+10,1.17442e+10,ns,,,,,,7.72493,88628,6,91616,0.0173069,0.4
"MyFixtureLearned/TestBloomFilterStringQuery/19/7",1,1.68087e+10,1.30298e+10,ns,,,,,,7.19948,88628,6,91616,0.0173069,0.425
"MyFixtureLearned/TestBloomFilterStringQuery/19/8",1,1.3187e+10,1.22276e+10,ns,,,,,,7.01512,88628,6,91616,0.0173069,0.45
"MyFixtureLearned/TestBloomFilterStringQuery/19/9",1,1.28053e+10,1.20965e+10,ns,,,,,,6.75701,88628,6,91616,0.0173069,0.475
"MyFixtureLearned/TestBloomFilterStringQuery/19/10",1,1.39361e+10,1.29916e+10,ns,,,,,,6.06563,88628,6,91616,0.0173069,0.5
"MyFixtureLearned/TestBloomFilterStringQuery/19/11",1,1.23173e+10,1.18288e+10,ns,,,,,,5.97345,88628,6,91616,0.0173069,0.525
"MyFixtureLearned/TestBloomFilterStringQuery/19/12",1,2.31223e+10,1.49926e+10,ns,,,,,,5.46645,88628,6,91616,0.0173069,0.55
"MyFixtureLearned/TestBloomFilterStringQuery/19/13",1,1.13549e+10,1.09812e+10,ns,,,,,,5.30973,88628,6,91616,0.0173069,0.575
"MyFixtureLearned/TestBloomFilterStringQuery/19/14",1,1.20089e+10,1.15545e+10,ns,,,,,,5.01475,88628,6,91616,0.0173069,0.6
"MyFixtureLearned/TestBloomFilterStringQuery/19/15",1,1.20407e+10,1.15398e+10,ns,,,,,,4.78429,88628,6,91616,0.0173069,0.625
"MyFixtureLearned/TestBloomFilterStringQuery/19/16",1,1.11553e+10,1.06522e+10,ns,,,,,,4.38791,88628,6,91616,0.0173069,0.65
"MyFixtureLearned/TestBloomFilterStringQuery/19/17",1,1.11587e+10,1.03656e+10,ns,,,,,,4.27729,88628,6,91616,0.0173069,0.675
"MyFixtureLearned/TestBloomFilterStringQuery/19/18",1,1.02487e+10,9.94881e+09,ns,,,,,,3.93621,88628,6,91616,0.0173069,0.7
"MyFixtureLearned/TestBloomFilterStringQuery/19/19",1,1.02457e+10,9.94478e+09,ns,,,,,,3.82559,88628,6,91616,0.0173069,0.725
"MyFixtureLearned/TestBloomFilterStringQuery/19/20",1,1.19281e+10,1.13807e+10,ns,,,,,,3.56748,88628,6,91616,0.0173069,0.75
"MyFixtureLearned/TestBloomFilterStringQuery/19/21",1,1.09242e+10,1.04742e+10,ns,,,,,,3.23562,88628,6,91616,0.0173069,0.775
"MyFixtureLearned/TestBloomFilterStringQuery/19/22",1,1.34205e+10,1.22961e+10,ns,,,,,,3.28171,88628,6,91616,0.0173069,0.8
"MyFixtureLearned/TestBloomFilterStringQuery/19/23",1,1.08043e+10,1.04379e+10,ns,,,,,,2.85767,88628,6,91616,0.0173069,0.825
"MyFixtureLearned/TestBloomFilterStringQuery/19/24",1,1.15144e+10,1.10478e+10,ns,,,,,,2.85767,88628,6,91616,0.0173069,0.85
"MyFixtureLearned/TestBloomFilterStringQuery/19/25",1,1.15786e+10,1.11283e+10,ns,,,,,,2.41519,88628,6,91616,0.0173069,0.875
"MyFixtureLearned/TestBloomFilterStringQuery/19/26",1,1.25404e+10,1.17837e+10,ns,,,,,,2.15708,88628,6,91616,0.0173069,0.9
"MyFixtureLearned/TestBloomFilterStringQuery/19/27",1,1.05712e+10,1.0253e+10,ns,,,,,,2.0649,88628,6,91616,0.0173069,0.925
"MyFixtureLearned/TestBloomFilterStringQuery/19/28",1,1.27807e+10,1.19233e+10,ns,,,,,,1.69617,88628,6,91616,0.0173069,0.95
"MyFixtureLearned/TestBloomFilterStringQuery/19/29",2,3.3116e+08,3.26998e+08,ns,,,,,,11.7994,88628,6,91616,0.0173069,1
"MyFixtureLearned/TestBloomFilterStringQuery/20/0",1,7.90594e+09,7.74639e+09,ns,,,,,,10.5365,88628,6,93960,0.0155862,0.25
"MyFixtureLearned/TestBloomFilterStringQuery/20/1",1,8.55497e+09,8.39661e+09,ns,,,,,,10.0018,88628,6,93960,0.0155862,0.275
"MyFixtureLearned/TestBloomFilterStringQuery/20/2",1,9.03356e+09,8.69434e+09,ns,,,,,,9.58702,88628,6,93960,0.0155862,0.3
"MyFixtureLearned/TestBloomFilterStringQuery/20/3",1,1.22812e+10,1.15871e+10,ns,,,,,,8.84956,88628,6,93960,0.0155862,0.325
"MyFixtureLearned/TestBloomFilterStringQuery/20/4",1,1.35314e+10,1.25407e+10,ns,,,,,,8.44395,88628,6,93960,0.0155862,0.35
"MyFixtureLearned/TestBloomFilterStringQuery/20/5",1,1.05053e+10,1.02356e+10,ns,,,,,,7.92773,88628,6,93960,0.0155862,0.375
"MyFixtureLearned/TestBloomFilterStringQuery/20/6",1,9.33343e+09,9.1601e+09,ns,,,,,,7.42994,88628,6,93960,0.0155862,0.4
"MyFixtureLearned/TestBloomFilterStringQuery/20/7",1,9.09363e+09,8.9096e+09,ns,,,,,,7.13496,88628,6,93960,0.0155862,0.425
"MyFixtureLearned/TestBloomFilterStringQuery/20/8",1,9.04317e+09,8.87745e+09,ns,,,,,,7.06121,88628,6,93960,0.0155862,0.45
"MyFixtureLearned/TestBloomFilterStringQuery/20/9",1,8.8542e+09,8.68538e+09,ns,,,,,,6.37906,88628,6,93960,0.0155862,0.475
"MyFixtureLearned/TestBloomFilterStringQuery/20/10",1,9.00721e+09,8.84416e+09,ns,,,,,,6.21313,88628,6,93960,0.0155862,0.5
"MyFixtureLearned/TestBloomFilterStringQuery/20/11",1,8.98469e+09,8.81145e+09,ns,,,,,,5.80752,88628,6,93960,0.0155862,0.525
"MyFixtureLearned/TestBloomFilterStringQuery/20/12",1,8.84467e+09,8.69396e+09,ns,,,,,,5.55863,88628,6,93960,0.0155862,0.55
"MyFixtureLearned/TestBloomFilterStringQuery/20/13",1,8.87728e+09,8.66887e+09,ns,,,,,,5.64159,88628,6,93960,0.0155862,0.575
"MyFixtureLearned/TestBloomFilterStringQuery/20/14",1,8.95214e+09,8.74804e+09,ns,,,,,,4.98709,88628,6,93960,0.0155862,0.6
"MyFixtureLearned/TestBloomFilterStringQuery/20/15",1,9.01781e+09,8.83404e+09,ns,,,,,,4.84882,88628,6,93960,0.0155862,0.625
"MyFixtureLearned/TestBloomFilterStringQuery/20/16",1,9.21813e+09,8.96807e+09,ns,,,,,,4.37869,88628,6,93960,0.0155862,0.65
"MyFixtureLearned/TestBloomFilterStringQuery/20/17",1,8.85864e+09,8.71635e+09,ns,,,,,,4.35103,88628,6,93960,0.0155862,0.675
"MyFixtureLearned/TestBloomFilterStringQuery/20/18",1,9.11011e+09,8.91327e+09,ns,,,,,,4.07448,88628,6,93960,0.0155862,0.7
"MyFixtureLearned/TestBloomFilterStringQuery/20/19",1,9.03821e+09,8.88624e+09,ns,,,,,,3.81637,88628,6,93960,0.0155862,0.725
"MyFixtureLearned/TestBloomFilterStringQuery/20/20",1,8.87819e+09,8.73195e+09,ns,,,,,,3.53982,88628,6,93960,0.0155862,0.75
"MyFixtureLearned/TestBloomFilterStringQuery/20/21",1,8.79674e+09,8.64965e+09,ns,,,,,,3.51217,88628,6,93960,0.0155862,0.775
"MyFixtureLearned/TestBloomFilterStringQuery/20/22",1,8.87224e+09,8.70418e+09,ns,,,,,,3.3278,88628,6,93960,0.0155862,0.8
"MyFixtureLearned/TestBloomFilterStringQuery/20/23",1,8.90057e+09,8.73612e+09,ns,,,,,,2.78392,88628,6,93960,0.0155862,0.825
"MyFixtureLearned/TestBloomFilterStringQuery/20/24",1,8.88494e+09,8.72776e+09,ns,,,,,,2.83001,88628,6,93960,0.0155862,0.85
"MyFixtureLearned/TestBloomFilterStringQuery/20/25",1,8.86842e+09,8.71756e+09,ns,,,,,,2.45206,88628,6,93960,0.0155862,0.875
"MyFixtureLearned/TestBloomFilterStringQuery/20/26",1,9.09247e+09,8.91672e+09,ns,,,,,,2.21239,88628,6,93960,0.0155862,0.9
"MyFixtureLearned/TestBloomFilterStringQuery/20/27",1,9.0832e+09,8.86962e+09,ns,,,,,,1.80678,88628,6,93960,0.0155862,0.925
"MyFixtureLearned/TestBloomFilterStringQuery/20/28",1,8.98195e+09,8.80609e+09,ns,,,,,,1.65007,88628,6,93960,0.0155862,0.95
"MyFixtureLearned/TestBloomFilterStringQuery/20/29",2,3.06413e+08,3.03186e+08,ns,,,,,,10.6103,88628,6,93960,0.0155862,1
"MyFixtureLearned/TestBloomFilterStringQuery/21/0",1,9.3605e+09,9.17293e+09,ns,,,,,,10.389,88628,6,96624,0.0138655,0.25
"MyFixtureLearned/TestBloomFilterStringQuery/21/1",1,9.00287e+09,8.8432e+09,ns,,,,,,10.601,88628,6,96624,0.0138655,0.275
"MyFixtureLearned/TestBloomFilterStringQuery/21/2",1,9.09422e+09,8.91231e+09,ns,,,,,,8.49004,88628,6,96624,0.0138655,0.3
"MyFixtureLearned/TestBloomFilterStringQuery/21/3",1,9.49974e+09,9.2052e+09,ns,,,,,,8.68363,88628,6,96624,0.0138655,0.325
"MyFixtureLearned/TestBloomFilterStringQuery/21/4",1,8.99535e+09,8.85573e+09,ns,,,,,,8.13053,88628,6,96624,0.0138655,0.35
"MyFixtureLearned/TestBloomFilterStringQuery/21/5",1,9.28323e+09,9.08838e+09,ns,,,,,,7.70649,88628,6,96624,0.0138655,0.375
"MyFixtureLearned/TestBloomFilterStringQuery/21/6",1,9.35156e+09,9.10589e+09,ns,,,,,,7.16261,88628,6,96624,0.0138655,0.4
"MyFixtureLearned/TestBloomFilterStringQuery/21/7",1,9.21377e+09,9.03495e+09,ns,,,,,,7.01512,88628,6,96624,0.0138655,0.425
"MyFixtureLearned/TestBloomFilterStringQuery/21/8",1,9.1655e+09,9.00392e+09,ns,,,,,,7.05199,88628,6,96624,0.0138655,0.45
"MyFixtureLearned/TestBloomFilterStringQuery/21/9",1,9.2537e+09,9.07311e+09,ns,,,,,,6.75701,88628,6,96624,0.0138655,0.475
"MyFixtureLearned/TestBloomFilterStringQuery/21/10",1,9.81519e+09,9.47544e+09,ns,,,,,,6.39749,88628,6,96624,0.0138655,0.5
"MyFixtureLearned/TestBloomFilterStringQuery/21/11",1,9.17325e+09,8.95903e+09,ns,,,,,,5.54019,88628,6,96624,0.0138655,0.525
"MyFixtureLearned/TestBloomFilterStringQuery/21/12",1,9.00207e+09,8.84452e+09,ns,,,,,,5.35583,88628,6,96624,0.0138655,0.55
"MyFixtureLearned/TestBloomFilterStringQuery/21/13",1,9.69314e+09,9.41917e+09,ns,,,,,,5.4941,88628,6,96624,0.0138655,0.575
"MyFixtureLearned/TestBloomFilterStringQuery/21/14",1,9.57548e+09,9.32151e+09,ns,,,,,,5.13459,88628,6,96624,0.0138655,0.6
"MyFixtureLearned/TestBloomFilterStringQuery/21/15",1,9.17265e+09,9.00954e+09,ns,,,,,,4.74742,88628,6,96624,0.0138655,0.625
"MyFixtureLearned/TestBloomFilterStringQuery/21/16",1,9.2716e+09,9.1014e+09,ns,,,,,,4.59071,88628,6,96624,0.0138655,0.65
"MyFixtureLearned/TestBloomFilterStringQuery/21/17",1,9.62538e+09,9.4373e+09,ns,,,,,,4.23119,88628,6,96624,0.0138655,0.675
"MyFixtureLearned/TestBloomFilterStringQuery/21/18",1,9.19902e+09,9.03523e+09,ns,,,,,,4.10214,88628,6,96624,0.0138655,0.7
"MyFixtureLearned/TestBloomFilterStringQuery/21/19",1,9.51716e+09,9.27726e+09,ns,,,,,,3.76106,88628,6,96624,0.0138655,0.725
"MyFixtureLearned/TestBloomFilterStringQuery/21/20",1,9.15539e+09,8.9783e+09,ns,,,,,,3.7795,88628,6,96624,0.0138655,0.75
"MyFixtureLearned/TestBloomFilterStringQuery/21/21",1,9.64004e+09,9.39548e+09,ns,,,,,,3.41999,88628,6,96624,0.0138655,0.775
"MyFixtureLearned/TestBloomFilterStringQuery/21/22",1,9.18137e+09,8.95616e+09,ns,,,,,,3.06047,88628,6,96624,0.0138655,0.8
"MyFixtureLearned/TestBloomFilterStringQuery/21/23",1,9.14739e+09,8.98576e+09,ns,,,,,,2.84845,88628,6,96624,0.0138655,0.825
"MyFixtureLearned/TestBloomFilterStringQuery/21/24",1,9.29976e+09,9.09199e+09,ns,,,,,,2.7194,88628,6,96624,0.0138655,0.85
"MyFixtureLearned/TestBloomFilterStringQuery/21/25",1,9.43659e+09,9.18316e+09,ns,,,,,,2.32301,88628,6,96624,0.0138655,0.875
"MyFixtureLearned/TestBloomFilterStringQuery/21/26",1,9.85288e+09,9.50265e+09,ns,,,,,,2.18473,88628,6,96624,0.0138655,0.9
"MyFixtureLearned/TestBloomFilterStringQuery/21/27",1,9.859e+09,9.56413e+09,ns,,,,,,1.88053,88628,6,96624,0.0138655,0.925
"MyFixtureLearned/TestBloomFilterStringQuery/21/28",1,9.2074e+09,9.02652e+09,ns,,,,,,1.64086,88628,6,96624,0.0138655,0.95
"MyFixtureLearned/TestBloomFilterStringQuery/21/29",2,3.01131e+08,2.98425e+08,ns,,,,,,9.41187,88628,6,96624,0.0138655,1
"MyFixtureLearned/TestBloomFilterStringQuery/22/0",1,9.18035e+09,9.01108e+09,ns,,,,,,10.0018,88628,6,99704,0.0121448,0.25
"MyFixtureLearned/TestBloomFilterStringQuery/22/1",1,9.51154e+09,9.2842e+09,ns,,,,,,9.60546,88628,6,99704,0.0121448,0.275
"MyFixtureLearned/TestBloomFilterStringQuery/22/2",1,9.4493e+09,9.27926e+09,ns,,,,,,8.84956,88628,6,99704,0.0121448,0.3
"MyFixtureLearned/TestBloomFilterStringQuery/22/3",1,9.33492e+09,9.14631e+09,ns,,,,,,8.68363,88628,6,99704,0.0121448,0.325
"MyFixtureLearned/TestBloomFilterStringQuery/22/4",1,9.44635e+09,9.26925e+09,ns,,,,,,8.60988,88628,6,99704,0.0121448,0.35
"MyFixtureLearned/TestBloomFilterStringQuery/22/5",1,9.11034e+09,8.95554e+09,ns,,,,,,7.87242,88628,6,99704,0.0121448,0.375
"MyFixtureLearned/TestBloomFilterStringQuery/22/6",1,9.20253e+09,9.00599e+09,ns,,,,,,7.42994,88628,6,99704,0.0121448,0.4
"MyFixtureLearned/TestBloomFilterStringQuery/22/7",1,9.06488e+09,8.9158e+09,ns,,,,,,7.04277,88628,6,99704,0.0121448,0.425
"MyFixtureLearned/TestBloomFilterStringQuery/22/8",1,9.52012e+09,9.30877e+09,ns,,,,,,6.72013,88628,6,99704,0.0121448,0.45
"MyFixtureLearned/TestBloomFilterStringQuery/22/9",1,9.34931e+09,9.11879e+09,ns,,,,,,6.54499,88628,6,99704,0.0121448,0.475
"MyFixtureLearned/TestBloomFilterStringQuery/22/10",1,9.24643e+09,9.06939e+09,ns,,,,,,6.01032,88628,6,99704,0.0121448,0.5
"MyFixtureLearned/TestBloomFilterStringQuery/22/11",1,9.12202e+09,8.89505e+09,ns,,,,,,6.01032,88628,6,99704,0.0121448,0.525
"MyFixtureLearned/TestBloomFilterStringQuery/22/12",1,9.10074e+09,8.92113e+09,ns,,,,,,5.40192,88628,6,99704,0.0121448,0.55
"MyFixtureLearned/TestBloomFilterStringQuery/22/13",1,8.94472e+09,8.80118e+09,ns,,,,,,4.85804,88628,6,99704,0.0121448,0.575
"MyFixtureLearned/TestBloomFilterStringQuery/22/14",1,9.20028e+09,8.99818e+09,ns,,,,,,4.93178,88628,6,99704,0.0121448,0.6
"MyFixtureLearned/TestBloomFilterStringQuery/22/15",1,8.89599e+09,8.75532e+09,ns,,,,,,4.68289,88628,6,99704,0.0121448,0.625
"MyFixtureLearned/TestBloomFilterStringQuery/22/16",1,9.05716e+09,8.90068e+09,ns,,,,,,4.39712,88628,6,99704,0.0121448,0.65
"MyFixtureLearned/TestBloomFilterStringQuery/22/17",1,9.11769e+09,8.89512e+09,ns,,,,,,4.25885,88628,6,99704,0.0121448,0.675
"MyFixtureLearned/TestBloomFilterStringQuery/22/18",1,9.07397e+09,8.89169e+09,ns,,,,,,3.86246,88628,6,99704,0.0121448,0.7
"MyFixtureLearned/TestBloomFilterStringQuery/22/19",1,9.04811e+09,8.86985e+09,ns,,,,,,3.76106,88628,6,99704,0.0121448,0.725
"MyFixtureLearned/TestBloomFilterStringQuery/22/20",1,9.34072e+09,9.12543e+09,ns,,,,,,3.68732,88628,6,99704,0.0121448,0.75
"MyFixtureLearned/TestBloomFilterStringQuery/22/21",1,9.70109e+09,9.21295e+09,ns,,,,,,3.38311,88628,6,99704,0.0121448,0.775
"MyFixtureLearned/TestBloomFilterStringQuery/22/22",1,8.93521e+09,8.76541e+09,ns,,,,,,3.18031,88628,6,99704,0.0121448,0.8
"MyFixtureLearned/TestBloomFilterStringQuery/22/23",1,8.87948e+09,8.71208e+09,ns,,,,,,2.80236,88628,6,99704,0.0121448,0.825
"MyFixtureLearned/TestBloomFilterStringQuery/22/24",1,9.62284e+09,9.36264e+09,ns,,,,,,2.81158,88628,6,99704,0.0121448,0.85
"MyFixtureLearned/TestBloomFilterStringQuery/22/25",1,9.77396e+09,9.43894e+09,ns,,,,,,2.48894,88628,6,99704,0.0121448,0.875
"MyFixtureLearned/TestBloomFilterStringQuery/22/26",1,8.89213e+09,8.71467e+09,ns,,,,,,1.99115,88628,6,99704,0.0121448,0.9
"MyFixtureLearned/TestBloomFilterStringQuery/22/27",1,8.94669e+09,8.74504e+09,ns,,,,,,1.89897,88628,6,99704,0.0121448,0.925
"MyFixtureLearned/TestBloomFilterStringQuery/22/28",1,9.07216e+09,8.84405e+09,ns,,,,,,1.5118,88628,6,99704,0.0121448,0.95
"MyFixtureLearned/TestBloomFilterStringQuery/22/29",2,4.40796e+08,4.16006e+08,ns,,,,,,9.00627,88628,6,99704,0.0121448,1
"MyFixtureLearned/TestBloomFilterStringQuery/23/0",1,7.23994e+09,7.05295e+09,ns,,,,,,9.99263,88628,7,103160,0.0104241,0.25
